hip_x,hip_y,hip_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_ankle_x,right_ankle_y,right_ankle_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,spine_x,spine_y,spine_z,thorax_x,thorax_y,thorax_z,nose_x,nose_y,nose_z,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,frame_no,persons
0.0,0.0,0.0,-109.39600085326238,5.838772171077559,-64.34072643601783,-75.77694674628692,393.1548688848193,-15.285733170596785,-72.83516921313796,800.8407201483794,108.53985698773286,109.39603093915348,-5.836818825996267,64.339248441369,87.35683351381789,392.60035199191486,194.15669089161153,76.47029427801459,806.0734616510816,323.85866094217545,1.8111580434266739,-252.6761150381983,-66.19479400964478,7.503140108750191,-494.08401128551475,-141.95067727998443,18.49746360256082,-608.1022924323149,-173.46443485227266,29.491787096371446,-722.120573579115,-204.9781924245609,179.10924117532215,-506.5684596024161,-72.41574219139362,249.83916300880722,-289.524095019159,88.92410567220082,241.05094322481088,-65.4356852830437,90.6484536470652,-164.75540693634238,-485.26461821799614,-179.71028366620922,-255.4227927091601,-249.6469659063297,-115.04783571979178,-237.25582220707815,-21.172675720220525,-119.31210173531926,10,person_1
0.0,0.0,0.0,-112.06665641862563,5.781598998586076,-63.41693658625533,-80.54443984818333,395.16461705033544,-6.063610474351307,-83.2569668971284,804.7059786320256,119.4302930573977,112.06649153886842,-5.7797066297392155,63.41540677509386,88.99050673446847,396.9613018084828,201.69515608994158,75.25064183322775,806.4425631016719,347.830461252669,1.2228500846550978,-253.05365273524845,-63.84325775916861,6.284132073683914,-494.17627898356506,-140.10911789662705,18.196833706026165,-605.104337039231,-173.6542068718863,30.109535338368417,-716.032395094897,-207.19929584714555,178.50058249265143,-505.9591564678357,-73.42010487674084,266.10288428500286,-302.32668917168405,87.22235900517018,239.9797829913248,-82.37972142368778,78.41832692951792,-167.5216916376033,-487.24897067935956,-171.53711696103755,-274.8756838546526,-269.6403983373404,-81.98673360884783,-252.0845760189735,-43.722771382390675,-83.21821056943585,11,person_1
0.0,0.0,0.0,-113.99324158116096,5.662274444612838,-63.86005984281278,-83.55824127231392,396.09350176919577,11.530630895588573,-87.65916909291765,808.654165643874,139.73349200268052,113.99306701153651,-5.660800773830668,63.85858474094267,93.2316719361582,398.54717164646974,205.16105942568237,75.74798508720234,807.6669456170171,356.03409043651703,2.8673181123200786,-253.29744669275593,-62.58008830521014,8.917733310373123,-494.0763425524312,-139.01505286407684,20.5100002628327,-602.7150140572991,-174.2392575444938,32.10226721529228,-711.353685562167,-209.46346222491078,179.82970176892115,-504.31447172071705,-70.35940589880587,282.07842188633424,-335.15346658078977,116.79926846049722,246.2547623979744,-109.95039763710206,124.24386528837039,-163.8185852129603,-489.38742607985137,-168.47260257734837,-287.5327744866461,-283.16988923629054,-70.35468288654076,-261.9050763506164,-58.84934366951293,-69.47677258685906,12,person_1
0.0,0.0,0.0,-113.61102100600529,5.576585116595349,-64.47806179752176,-86.56889835595074,394.88413200791103,42.18115487267397,-88.94132804603716,804.7239899993322,190.28961325890697,113.6108613254546,-5.5755790827671445,64.47660210172717,95.02110838664802,400.4462566771738,210.4158027227807,73.98475876640907,807.9814741009598,368.9257220341028,4.099320147403637,-253.0772152200311,-64.24334721897371,10.445987742905633,-492.9594349540015,-142.64379895463938,21.37411833034482,-601.4894412737615,-178.83411274151894,32.30224891778401,-710.0194475935216,-215.02442652839852,181.79423754928303,-504.83178063846566,-74.0341218212243,296.81316199996905,-347.98331668961424,114.62972059193831,259.6774826110572,-124.79688932313897,120.79483649205199,-162.36129466319105,-486.9181462771189,-169.98605843564764,-290.42587920884523,-298.6752160683574,-63.713680952032554,-270.5228740130931,-73.67072358933203,-60.35038857345064,13,person_1
0.0,0.0,0.0,-112.29937048933563,6.352362093955358,-66.62931602546782,-89.80763635587134,400.60321636073996,72.65823250436536,-95.39458804910242,806.1757062042449,237.42990580662928,112.29933410587117,-6.351637284039463,66.62786728957462,96.94526630270587,400.1226076069257,212.66667354371228,74.98723827892347,810.347728383359,364.011645391965,4.929357126129844,-252.90397768007637,-64.44362962915997,12.318707477357794,-492.8155473132586,-142.6311666005623,22.84447084018136,-601.2611353004038,-179.1251423234033,33.37023420300493,-709.7067232875489,-215.61911804624432,181.81643634577497,-505.63621516818506,-72.29759074276917,303.9395291604985,-348.14907062220726,108.55128943181941,259.6723494546961,-127.97061022586765,99.15140214512599,-159.02550303149175,-485.81171714803713,-172.77974227377254,-295.73958603979514,-303.7098482672248,-75.81563817676656,-276.3037270533681,-80.38313382258468,-84.31766587310057,14,person_1
0.0,0.0,0.0,-111.51913585052343,7.1831943506345555,-67.67401244092157,-88.47569005227236,396.87456433342544,43.39205131043903,-89.38627521746594,807.8068499348977,188.0368041589865,111.51902559124784,-7.182287148534159,67.67255741776897,98.49729649299805,397.45824339868886,212.73740772357527,76.749693170982,806.7858848038566,362.52035432013565,3.890940627097447,-253.29839498535293,-63.34283631054489,11.042640669566914,-493.54137728454776,-140.40798254045123,19.38880143884228,-601.8830785738772,-176.16789025753067,27.734962208117647,-710.2247798632067,-211.92779797461012,180.04351426719506,-506.6938690647984,-69.05910947957736,302.6229364868755,-351.555912490367,112.33842734812123,261.1965848479718,-131.43711165046034,101.2862260252781,-160.35017829422245,-485.5534170573543,-172.98533456504867,-298.5606086112959,-300.97200805841703,-84.49417077063761,-278.432075554408,-81.32781658322865,-104.76940944477391,15,person_1
0.0,0.0,0.0,-113.02537822428036,6.8390623966346995,-64.8919517427874,-87.57330715231696,395.48872680802043,44.36798730108971,-84.97017022211828,804.362428477844,191.97474001159136,113.02535115599372,-6.837867329428046,64.89059952699863,99.44595501623725,396.99094621783377,211.112051206218,81.27742095165013,804.5669405920985,364.4375785392675,4.394830447551371,-253.02450739332207,-64.99462581833112,11.919717893935584,-492.90247812828517,-142.65402927131402,21.00505857510953,-602.2086809919821,-177.98380658399392,30.090399256283476,-711.5148838556789,-213.31358389667383,182.3511695735769,-506.21993177188676,-72.78330467021158,302.69036330838827,-349.41870425574854,109.36768067759388,265.1012005859038,-128.9996724077451,100.7995847895645,-160.31931476432808,-484.8866298767376,-172.75713052468848,-292.3816807936595,-295.4012588787347,-79.48347502850721,-278.6056341478843,-77.15651034723959,-101.50240245596152,16,person_1
0.0,0.0,0.0,-112.44367733131098,6.321818362297662,-65.4006658669113,-86.43819411667064,390.51238218695926,-11.438363699418346,-81.74929466336145,799.4424853155962,110.53815747222572,112.44352352198024,-6.320079249295348,65.399473155232,101.351312011264,394.8975948498224,208.66624682089437,81.99218903299423,800.6864857630687,362.442458472029,3.3215613677262206,-252.75751302638716,-65.5140755454525,9.997229365261582,-493.02449079465765,-142.29567285523407,18.595336794294667,-603.310468861887,-176.4114816498278,27.193444223327756,-713.5964469291164,-210.52729044442157,180.51507518331624,-505.74141181672826,-72.54106553715002,299.8067868997593,-340.36178796188744,102.58428667834531,265.42744465736644,-120.53783586892976,91.86098310396275,-162.12635504604194,-484.3767220159033,-174.18021998298474,-285.0702224476153,-288.4334130737694,-89.01827550788548,-281.54120650831084,-70.00016199339527,-112.32514653831106,17,person_1
0.0,0.0,0.0,-110.52554648281713,6.834423912292563,-67.11055160199699,-90.03975475216659,391.9132760300206,82.19453403268894,-89.66837865087203,788.3982579568465,267.6372981917636,110.52571352101087,-6.8330781509466485,67.10922906618057,99.11202012415757,392.07452168615623,242.24069418557266,79.21741497619249,783.7403645101449,432.37856603242005,4.290056860453043,-252.24167633699204,-68.45079983936552,10.97084541333773,-492.01571580272076,-147.56111210308976,19.37303465748292,-603.0060167136694,-182.52170574728464,27.775223901628106,-713.996317624618,-217.48229939147953,177.89290486597818,-508.3165133887295,-75.32900795843412,300.8243680148142,-338.4268575393579,97.82952773694367,272.2709562361837,-109.2270239003258,102.83219206371015,-155.74968380049083,-480.71339133942337,-181.80009285957829,-275.51772062922566,-281.0856521658724,-92.84252584222966,-277.43864851972137,-51.376520664361294,-92.43965426741332,18,person_1
0.0,0.0,0.0,-112.23199531179012,5.199774965831449,-61.85722897913248,-105.1595668296304,396.8436795792587,147.99638708970252,-110.30681312051757,755.6629504805717,406.30703971912305,112.23284100103238,-5.197080695882243,61.85646400700801,93.27998550140119,394.4872000862008,258.1685933624885,71.88822800187809,762.8047980288229,495.5498298537585,4.059357838841638,-251.16583666153917,-72.55220868331372,11.683408865543363,-490.4823786477803,-153.56906442746723,20.909686583038976,-606.1361462509238,-186.32659248492388,30.135964300534585,-721.7899138540674,-219.0841205423805,181.44575106986508,-499.22594357278774,-86.96324782250947,280.3187258167109,-313.39354140603626,83.79102786552366,268.3212654565273,-90.27873994509065,85.57682642151758,-158.61323202564387,-486.33589367163484,-183.43918049130346,-267.0419532862154,-271.69895930714483,-89.80372621325797,-281.59400154007346,-44.648650336361044,-92.17361112226268,19,person_1
0.0,0.0,0.0,-111.93767626253533,4.011648496528813,-60.697884814552886,-100.08953189220854,385.136697694522,165.13703880557546,-110.20606306951663,712.2647515517767,471.8034846606567,111.93849749872341,-4.008915343440866,60.69691165920199,92.81758996126777,388.53243901787084,274.2006353244289,73.34883385044397,731.5973627296788,550.2648561691872,6.00661550499863,-251.7262120679623,-70.25596773830213,14.660938173371559,-491.65279387704624,-150.90967431283985,23.107560793049956,-605.8130988754485,-183.7121815168504,31.55418341272835,-719.9734038738509,-216.51468872086093,184.20390344301046,-502.05516467748146,-86.02572748250945,264.78080268418375,-293.96176882927523,77.4572067080463,274.2717638514979,-60.68525774618314,92.99564755804948,-154.71064856757235,-488.11935910792624,-182.00484336692813,-243.62073690348728,-255.1645247639369,-96.25013747493608,-264.0992703407086,-19.947867456734002,-87.41754334517503,20,person_1
0.0,0.0,0.0,-107.267705093749,4.472445209086,-59.994281948483504,-99.03804974934508,377.9786283018261,175.05519335904518,-111.31527613203494,685.5119912000717,506.3906719397211,107.26914628482596,-4.4701248312857205,59.99323652610166,81.21126552232731,380.3760568726904,292.36412342286764,60.61980316739604,708.2879305244034,584.9628622583417,4.001366154656074,-251.51879116613864,-70.74746285340107,10.770566662635575,-491.528331380105,-152.01059893416885,19.852814645396215,-607.504584468419,-182.52506497549297,28.935062628156853,-723.480837556733,-213.0395310168171,180.31846001958635,-502.7164455674875,-87.72587312151074,220.23500910333803,-269.39842261525024,69.7281120259887,246.37549298740421,-33.33065933633071,95.56430577142979,-157.71394153669945,-486.4869025348107,-187.09695552977365,-221.40589703715813,-229.7381254284812,-123.63712362247438,-239.93043225349643,9.327435270545635,-117.12377791271234,21,person_1
0.0,0.0,0.0,-105.10126767050389,3.4259690033161734,-59.26146489661218,-97.38613315483784,376.4180088051324,177.36996328429376,-112.33002419613373,684.26573799999,506.99275552264135,105.10295315793239,-3.4239213348261375,59.26040475914245,78.74056963370212,380.5948235984058,291.8197075433764,59.11942150866045,708.9771402385686,586.1230490956935,3.0630286638957958,-251.02775146607064,-72.34818307511682,8.732761878515342,-490.6204019632241,-154.07946193558894,16.136446795664188,-608.3118698714167,-183.67080910330736,23.540131712813032,-726.0033377796092,-213.26215627102582,179.09969992483687,-500.55186051623065,-92.33944297388376,204.95242606491163,-263.62400355333045,63.06858597035392,228.5366044600602,-25.37445933855841,93.68902187941111,-159.97872619984463,-486.76548677967367,-188.38545806649188,-213.71606619452376,-230.35480417451623,-123.50700769925268,-218.7587659339655,11.145448759662003,-111.9483514567755,22,person_1
0.0,0.0,0.0,-104.74565484444817,3.8093499259330814,-61.53859353624756,-96.22978052737365,382.52162121598496,168.13565859549539,-107.80752576487563,716.1260837479465,453.4531087004349,104.74706333695778,-3.8073141295466106,61.53749100635306,80.66475217441096,387.02513481933545,276.64972767688437,62.651171819006976,737.6158646866685,546.0317025016399,3.4586186736794833,-251.06703836627975,-73.25653956456965,9.61263579810024,-490.7846724719003,-154.61608102905956,16.957914647152414,-608.3597399437758,-184.61322686029706,24.303193496204585,-725.9348074156512,-214.61037269153456,179.98763254812303,-501.590529097821,-91.41926260425852,210.1296691792768,-262.1224338554172,58.89629837788665,228.04346259651555,-23.815323554308122,87.40982570872802,-159.0487938221541,-485.1866309285847,-189.82351157735033,-214.86591172568905,-225.4499124721776,-127.2476433264545,-223.7254327895534,15.39919176210688,-117.66405026703697,23,person_1
0.0,0.0,0.0,-104.4413189890629,5.605164245470767,-65.6405377610703,-95.03119952942596,395.677651422988,141.63207197161069,-105.45607699554365,763.0299046633418,387.7459097215007,104.44235297869744,-5.6035924625729505,65.63947748340199,81.8760326004619,393.8128825779689,255.745118562643,61.78868300668225,767.7608282885087,483.5708585660792,3.201672279501733,-250.90883557440816,-74.39324179097979,9.388484545465403,-491.11415733332467,-155.13991419556996,17.622552388244305,-610.5266493450465,-184.41561896137006,25.856620231023207,-729.9391413567685,-213.69132372717013,174.7940375158263,-501.96482076461353,-83.95222617070435,214.8456324502054,-268.7871123769356,77.47126711539596,233.39505114322392,-31.330922019875658,103.50910650513396,-153.6113084722331,-483.13184680078325,-197.20650287502423,-223.11267419351964,-216.1118164331327,-150.43155974814505,-225.54946835470307,23.037400466110682,-157.76283157445914,24,person_1
0.0,0.0,0.0,-104.11554911356936,5.4106097396591695,-65.61598541342825,-87.60153280803344,400.03814117731645,107.21171027990593,-99.88222253685255,794.0863049312175,306.2056969150112,104.11630595818822,-5.4092603598927615,65.61469099768135,84.50004772231554,395.7620820395077,227.8749796705545,65.40744732961855,796.4755407808348,399.9153681979136,3.6948924857293917,-251.4233722408612,-72.37935862802429,10.104319136202209,-492.0996415847834,-150.59728737976985,16.52026334142945,-609.5454757943069,-181.6480538639724,22.936207546656693,-726.9913100038304,-212.69882034817493,177.426172284276,-502.94182798900647,-80.19429731602104,228.15236666579136,-274.6763791479612,82.85260823537695,241.88471447946844,-41.47404154246328,103.99460531995689,-155.53932788070222,-483.5718478830643,-190.329092376574,-228.9610882997767,-229.2564099857961,-131.0203688686076,-225.12791985153393,11.804474625305716,-131.74388360678603,25,person_1
0.0,0.0,0.0,-109.90621611231946,5.055018293259935,-64.50369951671489,-76.32138869104448,391.32378902215777,-40.40070020358205,-86.7455741787419,796.3658769445561,75.14853920876692,109.90629549875096,-5.053287683422268,64.5024930778416,87.85668314810759,395.6838213291327,201.23388289235882,72.54765787908738,804.7472044135297,346.9621306935869,4.500562097647623,-252.00965844937082,-68.55945276977553,12.29133125797161,-492.8108419729594,-145.7292514379655,17.595389440298668,-607.3018445725826,-177.52278587295032,22.899447622625722,-721.7928471722058,-209.31632030793514,183.84329803656485,-505.1618277923742,-76.59568624739673,247.67249148202356,-299.88474407870945,101.37121956703186,250.77452997739644,-68.61519154052439,119.49474648662687,-158.70565638446573,-485.5140849980912,-182.33694503614913,-249.53786717094238,-250.51967496947066,-108.78474190803334,-239.57522877841456,-13.398113809536113,-103.70936925226002,26,person_1
0.0,0.0,0.0,-111.70855397861904,4.508787460469715,-62.65908904949479,-76.8906183161148,383.81434120757723,-56.92106243361265,-88.5112132696402,782.5231977168539,65.31730660522356,111.70858540006964,-4.506814247056702,62.65796065078706,88.3668874481387,394.4778666049025,202.2389858535528,77.27145450592761,800.6918128000697,354.6380408217252,5.002811895668548,-252.04114521192759,-68.18407140116705,13.280800698977824,-492.4073555722864,-145.43891205803686,17.044934380961898,-605.8100213447914,-177.88377939778104,20.809068062945972,-719.2126871172964,-210.32864673752522,185.35914497102127,-504.2230912532933,-79.57847804451977,268.2206803644311,-313.5655637595509,100.49220612274124,247.63606513038602,-85.06650252764692,114.16162513194865,-158.55534674575821,-487.42462855386293,-176.3219153047471,-264.92899379861416,-275.22105801193254,-81.2087685620746,-250.51034119251858,-43.24945688678167,-74.96610311322914,27,person_1
0.0,0.0,0.0,-113.54173971777865,5.269517950304031,-57.58587594626581,-88.2695889324752,395.60252425847733,41.81057674581271,-89.70019055968405,802.3527410793853,189.82701243624368,113.5417748857937,-5.2678412222336854,57.58476373546563,87.33973169370512,399.4342633611744,200.9764064749149,75.70913814020301,808.0552360658551,351.58817646742466,5.176214284654375,-252.3943376517605,-68.10299364699026,13.031718400798027,-491.20008878403985,-148.0321516377076,15.775571804188022,-603.3595574303481,-182.4772845212317,18.519425207578017,-715.5190260766564,-216.92241740475578,186.04951984736428,-504.9355179273052,-85.77229037505207,285.0787354788279,-324.50616748198934,93.33702819594234,250.6777801214835,-96.31900366320527,105.02688781764513,-160.29393685285302,-485.0438407046577,-171.63387733682112,-279.9529776937932,-277.5783976067292,-66.29301887534791,-265.78031285708664,-48.772742189289886,-64.0286360663218,28,person_1
0.0,0.0,0.0,-113.98618767496683,5.041366333985011,-57.24180838320405,-92.83983890102385,399.3783012731913,67.39901155334826,-96.05737316864135,805.4310457590923,227.12817029552872,113.98642807439191,-5.040177928762636,57.240655211000224,86.78189716249598,402.12833826769184,195.11879296092437,72.03098167641362,814.1783734722563,338.2661112402192,5.061636683195523,-252.5743028966488,-67.61045401764007,12.627870305591479,-491.41042721145686,-147.03380582676138,13.81390287234726,-603.492981399654,-181.78367143388817,14.999935439103043,-715.5755355878512,-216.533537041015,184.30576013921922,-503.7593831171829,-84.38253559733573,297.98356324652207,-332.4874838134153,95.69242300409917,253.42033663213027,-105.49789508426528,102.87022265388609,-159.66543643678776,-486.5153017319468,-170.39452960830982,-289.4932796375744,-290.773369708487,-63.72469736283963,-272.53348740781905,-62.20163071669424,-62.94826846001919,29,person_1
0.0,0.0,0.0,-113.98148074859095,5.511864256738289,-59.617208571249776,-86.4578921252114,399.3237510761443,46.71090018033814,-88.96759528804304,809.1641255842503,193.17194876733225,113.98168227166747,-5.51074122904287,59.61619888760114,88.21022541853831,404.2191308830177,191.28529489984058,74.98204294254667,817.8505294895069,331.9479966271765,5.512627188478224,-252.31894666613147,-68.00411438564558,13.822569863787017,-491.1768049835917,-147.63521298807183,15.926143847482491,-603.9122725195343,-182.0646155333251,18.029717831177965,-716.647740055477,-216.4940180785784,185.26881087368483,-504.17914679567554,-83.20442660689122,310.283349268862,-336.70243110880864,90.30758286234405,263.859382406284,-113.67021099272654,87.33559841454274,-158.61321355554816,-484.7737582622448,-173.05709216719154,-292.83369349722335,-293.1204916550207,-74.15186356834079,-276.3465937468099,-71.5306601568129,-91.25532364801438,30,person_1
